ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2017,61.2,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2017,55.6,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2017,38.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2017,56.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2017,58.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2017,52.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2017,56.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2017,65.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2017,91.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_TOTAL,2017,61.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y15-24,2017,59.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y25-54,2017,59.2,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y55-64,2017,62.5,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_YGE65,2017,88.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_TOTAL,2017,55.6,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y15-24,2017,38.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y25-54,2017,52.3,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y55-64,2017,71.5,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_YGE65,2017,97,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2018,57.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2018,58.5,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2018,57.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2018,60.2,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2018,63.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2018,59.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2018,54.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2018,51.3,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2018,55.2,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2018,57.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2018,58.5,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2018,53.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2018,66.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2018,91.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_TOTAL,2018,60.2,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y15-24,2018,63.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y25-54,2018,56.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y55-64,2018,62.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_YGE65,2018,88.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_TOTAL,2018,54.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y15-24,2018,51.3,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y25-54,2018,49,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y55-64,2018,73.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_YGE65,2018,97.4,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2019,56.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2019,62.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2019,56.1,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2019,59,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2019,65.6,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2019,58.3,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2019,53.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2019,58.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2019,53.4,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2019,56.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2019,62.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2019,50.4,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2019,67,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2019,93,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_TOTAL,2019,59,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y15-24,2019,65.6,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y25-54,2019,53.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_Y55-64,2019,64,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_M,AGE_AGGREGATE_YGE65,2019,90.3,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_TOTAL,2019,53.8,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y15-24,2019,58.9,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y25-54,2019,46.6,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_Y55-64,2019,71.7,,,,R1:3513
ALB,EMP_NIFL_SEX_AGE_RT,BA:480,SEX_F,AGE_AGGREGATE_YGE65,2019,97.3,,,,R1:3513
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2004,60,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2004,74.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2004,57.5,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE15,2004,58.2,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_Y15-24,2004,72.9,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE25,2004,55.4,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE15,2004,62.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_Y15-24,2004,77.3,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE25,2004,60.2,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_TOTAL,2004,60,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y15-24,2004,74.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y25-54,2004,55.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y55-64,2004,62,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_YGE65,2004,78.4,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_TOTAL,2004,58.2,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y15-24,2004,72.9,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y25-54,2004,53.3,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y55-64,2004,60.7,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_YGE65,2004,75.1,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_TOTAL,2004,62.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y15-24,2004,77.3,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y25-54,2004,58.6,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y55-64,2004,63.8,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_YGE65,2004,84.3,B,,I11:264,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2005,58.5,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2005,71.1,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2005,56.3,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE15,2005,56.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_Y15-24,2005,70.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE25,2005,54.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE15,2005,60.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_Y15-24,2005,71.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE25,2005,59.1,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_TOTAL,2005,58.5,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y15-24,2005,71.1,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y25-54,2005,54.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y55-64,2005,61.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_YGE65,2005,76.4,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_TOTAL,2005,56.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y15-24,2005,70.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y25-54,2005,52.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y55-64,2005,59.1,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_YGE65,2005,73.9,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_TOTAL,2005,60.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y15-24,2005,71.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y25-54,2005,56.9,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y55-64,2005,65.5,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_YGE65,2005,80.3,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2006,55.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2006,69.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2006,53.3,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE15,2006,54.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_Y15-24,2006,68.6,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE25,2006,51.5,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE15,2006,57.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_Y15-24,2006,71.4,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE25,2006,55.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_TOTAL,2006,55.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y15-24,2006,69.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y25-54,2006,50.9,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y55-64,2006,59,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_YGE65,2006,77.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_TOTAL,2006,54.2,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y15-24,2006,68.6,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y25-54,2006,48.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y55-64,2006,57.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_YGE65,2006,77,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_TOTAL,2006,57.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y15-24,2006,71.4,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y25-54,2006,53.7,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y55-64,2006,60.8,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_YGE65,2006,77.4,,,,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2008,50.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2008,62.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2008,48.8,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE15,2008,49.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_Y15-24,2008,60.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE25,2008,47.8,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE15,2008,52.1,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_Y15-24,2008,64.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE25,2008,50.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_TOTAL,2008,50.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y15-24,2008,62.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y25-54,2008,46.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y55-64,2008,55.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_YGE65,2008,74.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_TOTAL,2008,49.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y15-24,2008,60.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y25-54,2008,45,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y55-64,2008,55.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_YGE65,2008,74.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_TOTAL,2008,52.1,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y15-24,2008,64.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y25-54,2008,48.3,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y55-64,2008,55.5,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_YGE65,2008,73.8,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2009,50.1,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2009,62.5,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2009,48.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE15,2009,49.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_Y15-24,2009,62.6,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_YTHADULT_YGE25,2009,47.5,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE15,2009,50.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_Y15-24,2009,62.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_YTHADULT_YGE25,2009,49.1,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_TOTAL,2009,50.1,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y15-24,2009,62.5,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y25-54,2009,45.6,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_Y55-64,2009,55.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_AGGREGATE_YGE65,2009,72.5,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_TOTAL,2009,49.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y15-24,2009,62.6,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y25-54,2009,44.6,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_Y55-64,2009,56.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_M,AGE_AGGREGATE_YGE65,2009,71,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_TOTAL,2009,50.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y15-24,2009,62.2,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y25-54,2009,46.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_Y55-64,2009,55.4,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_F,AGE_AGGREGATE_YGE65,2009,74.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE15,2010,48.9,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_Y15-24,2010,61.7,,,I13:3888,R1:3513_S4:33
ARG,EMP_NIFL_SEX_AGE_RT,BA:150,SEX_T,AGE_YTHADULT_YGE25,2010,46.9,,,I13:3888,R1:3513_S4:33
